,total_consumption,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,moonphase,conditions_clear,conditions_overcast,conditions_partiallycloudy,conditions_rain,conditions_rainovercast,conditions_rainpartiallycloudy,conditions_snowovercast,conditions_snowpartiallycloudy,conditions_snowrain,conditions_snowrainovercast,conditions_snowrainpartiallycloudy,day_length,is_holiday
2008-03-01,1141.876,105.158,344781.38,4719.8,0.0,1287.0,2724.0,13.1,9.6,11.8,13.1,6.7,11.4,5.8,67.8,0.146,100,4.17,0.0,0.0,72.5,35.9,265.0,1012.9,65.4,26.2,0.8,False,False,False,False,False,True,False,False,False,False,False,11.045277777777779,False
2008-03-02,1162.226,144.71,345234.59,4932.0,0.0,5244.0,2565.0,13.9,9.2,11.2,13.9,6.3,10.2,7.9,80.4,0.038,100,4.17,0.0,0.0,45.5,23.7,239.2,1015.7,90.2,19.8,0.83,False,False,False,False,True,False,False,False,False,False,False,11.104444444444445,False
2008-03-03,1040.55,114.334,346106.86,4287.6,0.0,2207.0,1755.0,11.3,5.0,8.7,11.3,2.1,6.3,3.0,70.0,1.574,100,29.17,0.0,0.0,53.6,26.6,268.8,1013.8,76.4,21.1,0.86,False,False,False,False,False,True,False,False,False,False,False,11.164166666666667,False
2008-03-04,1668.99,108.958,347078.04,7009.4,1249.0,2443.0,9415.0,7.0,2.7,4.3,3.1,-1.5,0.2,0.7,77.7,1.052,100,16.67,0.0,0.0,74.6,30.3,334.6,1018.6,77.4,20.0,0.9,False,False,False,False,False,True,False,False,False,False,False,11.223611111111111,False
2008-03-05,2037.208,140.898,347133.95,8598.0,1145.0,9797.0,5529.0,6.8,0.3,3.6,3.3,-4.1,-0.3,-2.3,66.7,0.005,100,4.17,0.0,0.0,52.8,23.2,354.3,1031.4,44.1,25.5,0.93,False,False,False,False,False,True,False,False,False,False,False,11.283333333333333,False
2008-03-06,2503.208,106.184,346218.09,10389.0,1082.0,372.0,6965.0,8.4,-0.3,4.4,6.9,-2.5,2.8,1.3,80.2,0.132,100,12.5,0.0,0.0,22.0,11.1,243.0,1026.6,77.0,17.5,0.96,False,False,False,False,False,True,False,False,False,False,False,11.342777777777778,False
2008-03-07,1862.956,129.392,346775.14,7836.0,1235.0,3471.0,9033.0,9.9,6.6,7.7,8.0,4.1,5.9,3.8,76.5,0.0,0,0.0,0.0,0.0,30.5,18.2,259.9,1016.5,95.1,15.9,0.0,False,True,False,False,False,False,False,False,False,False,False,11.402777777777779,False
2008-03-08,2248.66,237.08,347890.97,9487.2,6286.0,346.0,8435.0,10.7,1.6,6.9,10.7,1.6,5.5,2.8,76.4,0.0,0,0.0,0.0,0.0,38.0,19.9,214.4,1012.0,76.7,21.4,0.03,False,False,True,False,False,False,False,False,False,False,False,11.462777777777777,False
2008-03-09,1560.458,135.574,346674.79,6611.2,2607.0,333.0,4155.0,9.2,5.1,7.6,6.7,2.3,4.7,5.0,83.4,3.29,100,25.0,0.0,0.0,44.8,24.0,200.6,1002.4,84.6,27.3,0.06,False,False,False,False,False,True,False,False,False,False,False,11.522777777777778,False
2008-03-10,1618.686,127.124,348087.38,6786.0,2009.0,368.0,8660.0,9.3,3.9,6.6,5.5,-0.3,2.3,3.6,81.5,5.254,100,45.83,0.0,0.0,87.2,44.0,195.2,988.3,79.6,22.4,0.1,False,False,False,False,False,True,False,False,False,False,False,11.5825,False
2008-03-11,2200.042,151.1,346210.78,9312.4,1271.0,3901.0,12936.0,14.1,5.9,9.7,14.1,2.4,7.6,6.4,79.8,0.923,100,20.83,0.0,0.0,70.7,32.8,230.3,995.4,81.3,18.0,0.13,False,False,False,False,False,True,False,False,False,False,False,11.6425,False
2008-03-12,1774.232,138.194,347122.38,7448.0,1120.0,2374.0,11042.0,13.0,6.5,9.8,13.0,3.1,8.4,3.3,65.7,4.713,100,25.0,0.0,0.0,79.9,38.1,263.9,1006.8,60.0,23.2,0.17,False,False,False,False,False,True,False,False,False,False,False,11.702777777777778,False
2008-03-13,1675.514,128.474,346755.78,7116.0,3263.0,3590.0,5464.0,11.2,6.0,8.4,11.2,2.8,6.6,4.2,75.3,0.851,100,16.67,0.0,0.0,39.1,24.5,230.5,1016.8,88.8,21.4,0.2,False,False,False,False,False,True,False,False,False,False,False,11.762777777777778,False
2008-03-14,2210.22,159.748,346503.41,9282.6,980.0,3881.0,14476.0,14.3,10.7,12.3,14.3,10.7,12.3,9.0,80.9,0.004,100,4.17,0.0,0.0,41.2,21.0,243.0,1013.6,91.3,20.1,0.25,False,False,False,False,True,False,False,False,False,False,False,11.822777777777778,False
2008-03-15,1576.3,154.412,345885.11,6697.0,2550.0,502.0,5910.0,16.8,7.1,11.7,16.8,5.9,11.4,8.1,80.1,3.344,100,16.67,0.0,0.0,52.8,20.5,150.2,1006.2,64.7,12.2,0.28,False,False,False,False,False,True,False,False,False,False,False,11.883055555555556,False
2008-03-16,1801.96,173.652,347464.32,7629.6,2394.0,566.0,11286.0,13.3,8.2,10.1,13.3,6.1,8.6,7.4,83.7,2.71,100,54.17,0.0,0.0,52.5,25.0,231.6,1000.8,94.0,19.3,0.31,False,False,False,False,True,False,False,False,False,False,False,11.943333333333333,False
2008-03-17,1706.9180000000001,175.274,346759.53,7210.0,236.0,6651.0,9346.0,8.6,4.9,7.0,6.4,1.6,4.0,2.1,71.8,0.679,100,25.0,0.0,0.0,48.5,25.2,11.5,1012.6,91.0,15.5,0.35,False,False,False,False,True,False,False,False,False,False,False,12.003333333333334,False
2008-03-18,1917.566,147.44,348377.74,8023.6,1156.0,4019.0,12544.0,6.8,2.0,4.8,3.9,-1.6,1.4,-0.7,68.5,0.0,0,0.0,0.0,0.0,33.6,18.1,14.7,1016.4,58.7,23.1,0.38,False,False,True,False,False,False,False,False,False,False,False,12.063611111111111,False
2008-03-19,1308.448,142.498,349059.19,5508.8,2110.0,411.0,6154.0,7.9,2.6,4.8,4.8,-0.9,1.5,-0.2,70.7,0.262,100,4.17,0.0,0.0,43.4,25.0,346.6,1018.7,64.1,20.3,0.42,False,False,False,False,False,True,False,False,False,False,False,12.123888888888889,False
2008-03-20,1253.2740000000001,120.854,348138.12,5269.8,1107.0,478.0,6670.0,8.8,0.9,5.3,5.5,-1.8,2.2,0.5,72.3,0.042,100,8.33,0.0,0.0,56.7,29.3,264.6,1017.9,75.5,19.3,0.45,False,False,False,False,False,True,False,False,False,False,False,12.18388888888889,False
2008-03-21,2066.442,223.824,347572.67,8695.0,2171.0,4778.0,13275.0,8.8,4.0,6.9,5.2,-0.2,2.9,2.6,75.9,6.954,100,50.0,0.0,0.0,96.4,33.4,280.1,992.4,72.7,15.0,0.5,False,False,False,False,False,True,False,False,False,False,False,12.244166666666667,False
2008-03-22,2053.516,185.68,347921.5,8669.2,3322.0,588.0,12405.0,7.8,1.9,4.0,4.7,-2.8,0.0,1.2,82.4,3.454,100,45.83,0.0,0.0,56.2,30.0,321.7,991.3,82.6,20.8,0.52,False,False,False,False,False,True,False,False,False,False,False,12.304166666666667,False
2008-03-23,2325.99,152.446,349419.78,9778.4,6279.0,2112.0,13878.0,6.1,-0.7,2.7,3.5,-5.0,-1.2,-2.9,68.3,2.373,100,16.67,0.0,0.0,50.0,26.5,295.5,1000.4,62.8,29.1,0.55,False,False,False,False,False,False,False,False,False,False,True,12.364166666666666,False
2008-03-24,1974.6680000000001,131.05,349255.74,8285.6,1131.0,5988.0,7008.0,5.8,1.4,3.1,1.6,-3.6,-1.0,-0.1,79.6,0.737,100,16.67,0.0,0.0,44.0,25.0,298.8,998.9,88.1,20.9,0.59,False,False,False,False,False,True,False,False,False,False,False,12.424444444444445,True
2008-03-25,2015.856,127.832,348679.03,8453.6,2246.0,3677.0,13494.0,7.1,0.3,3.9,4.8,-2.8,1.1,-0.7,73.0,0.224,100,12.5,0.0,0.0,42.0,22.9,292.6,1007.4,70.6,14.9,0.62,False,False,False,False,False,False,False,False,False,False,True,12.484444444444444,False
2008-03-26,1633.472,133.598,349646.11,6858.8,2547.0,3831.0,7547.0,9.6,4.1,6.9,8.4,1.9,5.4,3.7,80.4,0.032,100,12.5,0.0,0.0,25.9,12.1,184.5,1001.6,86.3,17.7,0.65,False,False,False,False,False,True,False,False,False,False,False,12.544166666666667,False
2008-03-27,1370.8220000000001,116.44,348617.58,5703.6,0.0,356.0,9022.0,9.5,4.7,6.7,7.5,0.0,3.9,2.8,77.1,7.695,100,50.0,0.0,0.0,52.5,25.7,289.9,1000.9,70.3,16.0,0.68,False,False,False,False,False,True,False,False,False,False,False,12.604166666666666,False
2008-03-28,1885.424,137.64,348945.61,7889.8,2325.0,3605.0,11581.0,9.6,1.4,5.9,6.8,-0.7,3.1,3.5,84.8,4.63,100,20.83,0.0,0.0,57.1,29.7,203.1,1007.4,58.4,20.1,0.72,False,False,False,False,False,True,False,False,False,False,False,12.66388888888889,False
2008-03-29,2471.15,175.068,347405.11,10381.4,5153.0,375.0,17240.0,13.0,4.0,9.1,13.0,1.0,7.7,3.3,68.6,0.0,0,0.0,0.0,0.0,47.3,25.3,201.5,1015.1,42.4,30.3,0.75,False,False,True,False,False,False,False,False,False,False,False,12.723888888888888,False
2008-03-30,2146.392,175.97,347275.81,9039.6,5045.0,1315.0,9769.0,10.7,7.7,9.3,10.7,5.7,7.5,4.5,73.3,6.362,100,37.5,0.0,0.0,38.9,19.2,189.2,1005.8,75.4,27.3,0.78,False,False,False,False,False,True,False,False,False,False,False,12.783333333333333,False
2008-03-31,1377.57,130.86,349526.94,5768.6,1091.0,411.0,9387.0,13.1,5.0,8.3,13.1,2.2,6.8,5.1,81.3,1.837,100,12.5,0.0,0.0,29.4,14.7,204.3,1014.5,60.0,24.0,0.81,False,False,False,False,False,True,False,False,False,False,False,12.843333333333334,False
2008-04-01,2129.052,170.396,347926.76,8931.6,1079.0,6657.0,14515.0,14.3,4.8,9.3,14.3,3.5,8.6,6.3,82.0,0.0,0,0.0,0.0,0.0,38.6,19.7,232.8,1023.5,67.4,19.3,0.85,False,False,True,False,False,False,False,False,False,False,False,12.9025,False
2008-04-02,1691.672,142.54,343680.71,7211.0,1106.0,3674.0,7989.0,13.0,8.0,10.1,13.0,5.0,8.9,7.1,82.1,0.61,100,16.67,0.0,0.0,41.3,21.5,287.0,1026.0,84.0,12.7,0.88,False,False,False,False,False,True,False,False,False,False,False,12.962222222222222,False
2008-04-03,1128.756,121.236,346599.71,4724.4,0.0,422.0,6901.0,14.2,8.4,11.3,14.2,6.0,10.9,6.5,73.9,1.951,100,20.83,0.0,0.0,41.6,22.0,358.3,1027.3,66.4,12.4,0.91,False,False,False,False,False,True,False,False,False,False,False,13.02138888888889,False
2008-04-04,1631.918,125.306,347516.72,6806.0,2133.0,775.0,13246.0,15.1,3.9,9.5,15.1,2.5,9.0,4.0,69.8,0.0,0,0.0,0.0,0.0,25.0,13.1,357.6,1027.9,36.5,20.8,0.94,False,False,True,False,False,False,False,False,False,False,False,13.080833333333333,False
2008-04-05,1970.762,203.684,346403.56,8330.2,2929.0,874.0,13644.0,10.5,6.0,8.7,10.5,3.2,6.9,4.9,77.8,0.159,100,8.33,0.0,0.0,44.4,19.3,290.1,1014.8,69.3,16.8,0.98,False,False,False,False,False,True,False,False,False,False,False,13.14,False
2008-04-06,1696.318,150.572,347255.43,7122.8,1124.0,2615.0,7552.0,7.9,0.6,4.4,7.2,-4.8,1.5,0.8,77.9,0.748,100,29.17,0.0,0.0,52.8,25.4,304.3,1004.0,81.9,19.2,0.0,False,False,False,False,False,False,False,False,False,False,True,13.198888888888888,False
2008-04-07,1538.838,141.28,350248.79,6457.2,2420.0,672.0,9466.0,8.4,-0.3,3.0,6.3,-6.3,-0.4,-0.9,77.2,0.741,100,25.0,0.0,0.0,49.1,25.2,263.5,1004.1,72.5,12.8,0.04,False,False,False,False,False,False,False,False,False,False,True,13.258055555555556,False
2008-04-08,2657.516,184.176,348575.88,11087.2,2752.0,10713.0,17519.0,8.6,1.2,5.2,7.5,-0.8,3.5,-1.4,64.2,0.0,0,0.0,0.0,0.0,29.1,15.3,74.5,1003.1,70.1,17.0,0.08,False,False,True,False,False,False,False,False,False,False,False,13.316666666666666,False
2008-04-09,1218.852,132.864,348937.5,5073.0,0.0,376.0,9003.0,8.8,4.7,7.0,8.2,2.0,5.1,0.4,62.7,0.0,0,0.0,0.0,0.0,34.8,18.3,42.3,998.0,88.1,13.3,0.11,False,False,True,False,False,False,False,False,False,False,False,13.375277777777777,False
2008-04-10,1477.746,163.68,348406.63,6199.8,3261.0,457.0,6527.0,12.7,3.8,8.1,12.7,1.3,6.8,-1.0,54.6,0.0,0,0.0,0.0,0.0,34.6,16.5,22.5,998.1,66.8,9.9,0.15,False,False,True,False,False,False,False,False,False,False,False,13.43361111111111,False
2008-04-11,1877.664,143.89,346692.06,7851.8,1802.0,491.0,14522.0,13.5,5.4,9.7,13.5,3.7,8.6,0.9,55.2,0.083,100,4.17,0.0,0.0,37.0,22.3,285.6,1001.0,74.8,19.6,0.18,False,False,False,False,False,True,False,False,False,False,False,13.492222222222223,False
2008-04-12,2800.014,392.272,347130.97,11834.2,7076.0,2499.0,15225.0,13.5,4.4,8.9,13.5,1.4,7.6,4.3,73.9,0.518,100,8.33,0.0,0.0,40.2,20.2,221.9,1009.2,52.7,29.3,0.25,False,False,False,False,False,True,False,False,False,False,False,13.550277777777778,False
2008-04-13,2232.986,213.514,346209.59,9434.6,2554.0,5942.0,13007.0,13.0,6.9,8.9,13.0,5.2,7.9,5.9,82.1,3.363,100,33.33,0.0,0.0,33.7,15.9,208.5,1010.8,90.1,27.4,0.25,False,False,False,False,True,False,False,False,False,False,False,13.608055555555556,False
2008-04-14,1589.5819999999999,154.958,348932.24,6630.2,0.0,425.0,11197.0,10.2,5.9,7.8,10.2,3.2,5.5,4.2,79.4,10.481,100,50.0,0.0,0.0,50.0,22.7,300.5,1015.3,77.3,16.4,0.29,False,False,False,False,False,True,False,False,False,False,False,13.665833333333333,False
2008-04-15,1670.406,178.782,347383.79,7069.8,1174.0,3998.0,9874.0,11.6,4.4,7.5,11.6,1.9,6.0,0.7,64.7,0.083,100,4.17,0.0,0.0,31.0,14.7,327.6,1021.9,49.0,18.3,0.32,False,False,False,False,False,True,False,False,False,False,False,13.723333333333333,False
2008-04-16,1489.064,125.904,348111.92,6215.2,838.0,403.0,11322.0,12.8,2.3,7.9,12.8,1.3,7.4,-1.4,54.3,0.0,0,0.0,0.0,0.0,31.4,14.9,93.3,1018.8,12.2,23.2,0.36,True,False,False,False,False,False,False,False,False,False,False,13.780833333333334,False
2008-04-17,1395.862,145.878,347621.18,5910.2,1719.0,417.0,8638.0,11.9,3.2,8.0,11.9,-0.5,5.8,-1.3,52.9,0.0,0,0.0,0.0,0.0,57.4,31.9,81.8,1004.0,49.3,22.3,0.39,False,False,True,False,False,False,False,False,False,False,False,13.838055555555556,False
2008-04-18,1862.39,184.646,346523.87,7859.0,2174.0,3832.0,10921.0,14.7,6.6,10.4,14.7,3.6,9.4,6.5,78.5,2.812,100,29.17,0.0,0.0,42.9,22.9,94.3,993.2,94.3,11.9,0.43,False,False,False,False,True,False,False,False,False,False,False,13.895,False
2008-04-19,2253.71,245.284,347246.18,9556.0,4319.0,2457.0,14722.0,16.3,9.5,12.0,16.3,7.6,11.6,7.6,76.3,2.158,100,29.17,0.0,0.0,38.9,19.7,189.1,995.3,79.6,15.2,0.46,False,False,False,False,False,True,False,False,False,False,False,13.95138888888889,False
2008-04-20,1791.418,227.854,347663.34,7575.2,1030.0,4544.0,10401.0,15.7,9.3,12.2,15.7,7.9,11.9,7.3,72.3,2.201,100,16.67,0.0,0.0,29.2,14.0,106.4,999.1,71.8,24.5,0.5,False,False,False,False,False,True,False,False,False,False,False,14.007777777777777,False
2008-04-21,1164.156,175.4,348469.19,4902.0,0.0,2673.0,6788.0,14.7,10.6,12.4,14.7,10.6,12.4,8.4,77.4,4.206,100,20.83,0.0,0.0,32.9,18.3,113.3,998.5,81.6,24.9,0.53,False,False,False,False,False,True,False,False,False,False,False,14.063888888888888,False
2008-04-22,1627.676,193.15,346981.99,6872.4,971.0,5093.0,10603.0,18.4,8.0,12.9,18.4,8.0,12.9,9.2,79.8,0.868,100,4.17,0.0,0.0,29.1,14.7,275.9,1007.3,74.8,9.2,0.57,False,False,False,False,False,True,False,False,False,False,False,14.119722222222222,False
2008-04-23,1357.328,189.502,347776.33,5713.2,1380.0,492.0,8406.0,15.9,8.4,12.0,15.9,7.9,11.8,7.9,77.4,0.095,100,4.17,0.0,0.0,31.7,16.7,271.1,1017.4,53.9,12.0,0.6,False,False,False,False,False,True,False,False,False,False,False,14.175277777777778,False
2008-04-24,1043.772,171.924,346471.67,4403.6,1263.0,522.0,5296.0,18.0,5.4,11.7,18.0,4.4,11.5,5.5,68.5,0.848,100,4.17,0.0,0.0,50.0,24.2,232.7,1024.1,35.8,25.3,0.63,False,False,False,False,False,True,False,False,False,False,False,14.230277777777777,False
2008-04-25,1267.734,162.224,347050.3,5328.0,824.0,2004.0,9400.0,17.8,7.4,12.7,17.8,6.0,12.2,6.0,66.6,0.0,0,0.0,0.0,0.0,25.0,10.9,283.3,1029.1,56.9,21.1,0.67,False,False,True,False,False,False,False,False,False,False,False,14.285277777777777,False
2008-04-26,903.166,168.696,346741.29,3793.0,0.0,634.0,3586.0,20.5,8.8,15.0,20.5,8.8,15.0,6.1,57.0,0.0,0,0.0,0.0,0.0,27.0,14.9,121.0,1026.3,47.0,23.0,0.7,False,False,True,False,False,False,False,False,False,False,False,14.339722222222223,False
2008-04-27,1008.24,198.118,346906.49,4267.8,693.0,588.0,5488.0,24.1,11.1,17.6,24.1,11.1,17.6,8.7,57.3,0.0,0,0.0,0.0,0.0,35.7,18.4,167.8,1016.5,53.6,26.9,0.73,False,False,True,False,False,False,False,False,False,False,False,14.393888888888888,False
2008-04-28,659.052,167.118,347008.98,2809.0,0.0,621.0,2786.0,17.3,8.6,12.6,17.3,5.9,12.3,8.2,75.5,1.891,100,20.83,0.0,0.0,56.7,22.8,247.2,1008.6,85.7,22.2,0.75,False,False,False,False,False,True,False,False,False,False,False,14.4475,False
2008-04-29,1972.616,215.356,346617.94,8309.8,1402.0,5411.0,10481.0,12.5,6.4,9.3,12.5,4.2,8.2,7.3,87.2,6.632,100,58.33,0.0,0.0,49.2,25.8,182.4,1001.7,80.7,22.2,0.8,False,False,False,False,False,True,False,False,False,False,False,14.501111111111111,False
2008-04-30,1101.7259999999999,171.556,347664.45,4634.8,1057.0,590.0,6653.0,13.5,7.7,10.3,13.5,4.1,8.9,6.2,76.7,2.721,100,54.17,0.0,0.0,61.2,32.6,197.4,997.2,81.0,24.5,0.83,False,False,False,False,False,True,False,False,False,False,False,14.553888888888888,False
2008-05-01,576.014,150.696,347682.62,2451.4,0.0,530.0,2586.0,13.6,6.1,10.0,13.6,3.3,8.8,5.9,76.4,1.333,100,12.5,0.0,0.0,58.0,22.2,205.8,1010.5,60.9,30.9,0.86,False,False,False,False,False,True,False,False,False,False,False,14.606666666666667,True
2008-05-02,1497.768,205.568,347974.48,6304.0,3114.0,584.0,8687.0,18.0,6.7,12.2,18.0,4.9,11.6,6.8,72.7,0.083,100,4.17,0.0,0.0,24.7,10.9,201.7,1020.7,57.2,21.4,0.9,False,False,False,False,False,True,False,False,False,False,False,14.658611111111112,False
2008-05-03,1289.6,202.004,346800.51,5473.4,996.0,541.0,6535.0,23.0,11.6,17.0,23.0,11.6,17.0,8.4,58.8,0.0,0,0.0,0.0,0.0,26.1,13.4,88.0,1022.3,49.6,23.6,0.93,False,False,True,False,False,False,False,False,False,False,False,14.71,False
2008-05-04,1470.97,209.422,347587.89,6282.0,2196.0,2872.0,5464.0,23.7,12.4,18.3,23.7,12.4,18.3,9.1,56.6,0.0,0,0.0,0.0,0.0,25.0,18.0,69.4,1020.3,42.9,25.9,0.96,False,False,True,False,False,False,False,False,False,False,False,14.761388888888888,False
2008-05-05,1366.932,185.75,346661.07,5756.8,1008.0,378.0,10197.0,21.9,13.4,17.8,21.9,13.4,17.8,5.5,45.9,0.0,0,0.0,0.0,0.0,40.4,22.3,65.9,1021.3,59.3,25.9,0.0,False,False,True,False,False,False,False,False,False,False,False,14.811666666666667,False
2008-05-06,1789.98,199.596,346018.06,7554.2,1354.0,5410.0,12200.0,23.0,12.3,18.0,23.0,12.3,18.0,7.6,51.7,0.0,0,0.0,0.0,0.0,41.8,18.6,76.2,1020.4,15.3,27.7,0.03,True,False,False,False,False,False,False,False,False,False,False,14.861944444444445,False
2008-05-07,1176.264,190.956,347157.02,4978.8,1030.0,423.0,6649.0,24.8,12.5,19.3,24.8,12.5,19.3,9.1,53.7,0.0,0,0.0,0.0,0.0,34.0,17.6,95.3,1017.7,12.4,22.6,0.07,True,False,False,False,False,False,False,False,False,False,False,14.911388888888888,False
2008-05-08,2116.698,253.244,345385.86,8897.0,3667.0,702.0,12717.0,25.8,13.4,20.0,25.8,13.4,20.0,8.6,48.9,0.0,0,0.0,0.0,0.0,39.8,21.3,117.8,1013.5,13.8,33.5,0.1,True,False,False,False,False,False,False,False,False,False,False,14.960277777777778,True
2008-05-09,1747.272,229.874,346278.56,7396.0,2229.0,423.0,11904.0,23.5,14.7,18.9,23.5,14.7,18.9,9.7,57.2,0.0,0,0.0,0.0,0.0,32.9,18.5,145.4,1012.4,54.9,27.3,0.13,False,False,True,False,False,False,False,False,False,False,False,15.008611111111112,False
2008-05-10,1909.128,289.814,345724.17,8116.4,6950.0,612.0,11714.0,26.1,15.3,20.5,26.1,15.3,20.5,9.1,49.9,0.131,100,4.17,0.0,0.0,34.3,18.9,21.6,1013.9,62.4,27.1,0.17,False,False,False,False,False,True,False,False,False,False,False,15.05638888888889,False
2008-05-11,1610.92,275.702,346299.26,6918.0,563.0,1340.0,6930.0,25.0,15.9,20.7,25.0,15.9,20.7,7.0,42.1,0.0,0,0.0,0.0,0.0,35.3,20.3,51.6,1015.3,9.1,30.6,0.2,True,False,False,False,False,False,False,False,False,False,False,15.10361111111111,False
2008-05-12,1524.204,229.14,347099.94,6508.0,2082.0,1085.0,11959.0,25.3,13.8,19.9,25.3,13.8,19.9,8.4,49.0,0.0,0,0.0,0.0,0.0,35.3,18.4,57.4,1014.4,15.3,27.0,0.25,True,False,False,False,False,False,False,False,False,False,False,15.149722222222222,True
2008-05-13,1476.894,236.468,346138.65,6324.2,823.0,4089.0,8370.0,26.1,14.0,20.9,26.1,14.0,20.9,7.5,44.0,0.0,0,0.0,0.0,0.0,34.5,15.9,65.8,1013.0,20.9,29.1,0.27,False,False,True,False,False,False,False,False,False,False,False,15.195277777777777,False
2008-05-14,1584.262,277.374,346620.26,6787.2,2467.0,3436.0,9716.0,25.4,15.4,19.4,25.4,15.4,19.4,11.1,60.7,3.659,100,20.83,0.0,0.0,39.5,20.7,158.4,1011.1,60.3,22.6,0.31,False,False,False,False,False,True,False,False,False,False,False,15.240555555555556,False
2008-05-15,1162.768,237.724,346104.57,5071.8,868.0,570.0,6820.0,20.2,13.9,16.5,20.2,13.9,16.5,12.6,79.3,9.106,100,33.33,0.0,0.0,30.5,13.2,192.8,1009.1,81.4,16.4,0.34,False,False,False,False,False,True,False,False,False,False,False,15.284722222222221,False
2008-05-16,1648.03,235.202,344573.91,7078.2,2228.0,2565.0,8955.0,21.6,11.5,16.8,21.6,11.5,16.8,11.4,71.9,0.348,100,25.0,0.0,0.0,29.0,13.0,218.5,1007.1,67.3,20.2,0.37,False,False,False,False,False,True,False,False,False,False,False,15.328055555555556,False
2008-05-17,1657.454,275.896,344840.92,7130.2,2158.0,935.0,12472.0,18.5,12.0,15.2,18.5,12.0,15.2,11.8,81.2,8.01,100,37.5,0.0,0.0,50.0,22.4,237.9,1006.1,76.3,14.3,0.41,False,False,False,False,False,True,False,False,False,False,False,15.370555555555555,False
2008-05-18,1803.958,254.492,345143.07,7789.6,1775.0,5355.0,8626.0,16.1,10.3,13.2,16.1,10.3,13.2,10.0,82.0,0.387,100,20.83,0.0,0.0,38.9,22.0,9.4,1008.9,68.2,13.3,0.44,False,False,False,False,False,True,False,False,False,False,False,15.412777777777778,False
2008-05-19,1030.262,175.736,346221.9,4420.0,1014.0,558.0,7503.0,15.9,9.1,12.6,15.9,6.6,11.9,5.8,64.3,0.0,0,0.0,0.0,0.0,42.5,23.9,22.8,1012.5,67.8,20.1,0.48,False,False,True,False,False,False,False,False,False,False,False,15.453611111111112,False
2008-05-20,1581.334,184.082,347068.23,6742.4,1352.0,2431.0,11977.0,18.6,8.3,13.7,18.6,5.9,13.1,5.1,57.4,0.006,100,4.17,0.0,0.0,38.9,20.4,19.0,1013.9,32.2,19.0,0.5,False,False,False,False,False,True,False,False,False,False,False,15.493611111111111,False
2008-05-21,1324.112,190.326,346695.14,5640.0,1989.0,474.0,9251.0,19.7,9.1,15.4,19.7,8.1,15.3,5.4,53.3,0.0,0,0.0,0.0,0.0,35.9,17.1,64.7,1014.2,36.8,17.8,0.55,False,False,True,False,False,False,False,False,False,False,False,15.532777777777778,False
2008-05-22,976.868,169.816,344880.28,4256.6,996.0,440.0,6475.0,19.4,13.9,16.7,19.4,13.9,16.7,7.0,53.6,0.0,0,0.0,0.0,0.0,27.3,12.2,118.3,1013.8,81.7,20.4,0.58,False,False,True,False,False,False,False,False,False,False,False,15.571111111111112,False
2008-05-23,1484.916,178.958,344878.35,6276.4,0.0,1390.0,14734.0,21.1,12.8,17.4,21.1,12.8,17.4,8.2,56.2,0.0,0,0.0,0.0,0.0,30.2,15.6,110.6,1011.5,68.2,22.6,0.61,False,False,True,False,False,False,False,False,False,False,False,15.608611111111111,False
2008-05-24,1580.176,285.55,346643.86,6723.4,1027.0,569.0,12833.0,21.7,16.1,18.0,21.7,16.1,18.0,12.3,70.6,2.623,100,25.0,0.0,0.0,35.3,19.2,99.5,1005.1,82.4,17.7,0.65,False,False,False,False,False,True,False,False,False,False,False,15.644722222222223,False
2008-05-25,2048.504,290.416,345521.73,8836.6,4307.0,8811.0,6016.0,21.6,13.3,17.3,21.6,13.3,17.3,12.6,75.8,2.431,100,16.67,0.0,0.0,30.6,16.5,142.7,1009.0,84.1,20.9,0.68,False,False,False,False,False,True,False,False,False,False,False,15.680277777777778,False
2008-05-26,1289.71,220.698,346123.71,5658.8,985.0,666.0,9284.0,18.5,13.9,16.2,18.5,13.9,16.2,13.6,85.1,3.728,100,20.83,0.0,0.0,33.6,16.8,142.3,1007.2,84.3,16.6,0.71,False,False,False,False,False,True,False,False,False,False,False,15.714444444444444,False
2008-05-27,1708.7,207.466,344722.85,7354.6,0.0,5352.0,11478.0,17.6,12.4,15.1,17.6,12.4,15.1,14.2,94.0,7.087,100,45.83,0.0,0.0,43.6,17.1,63.5,1008.0,86.5,8.4,0.75,False,False,False,False,False,True,False,False,False,False,False,15.748055555555556,False
2008-05-28,1114.372,235.644,347504.68,4824.8,3138.0,512.0,6709.0,21.6,14.0,17.4,21.6,14.0,17.4,13.0,76.9,22.689,100,45.83,0.0,0.0,52.5,26.6,181.3,1007.8,76.5,20.6,0.75,False,False,False,False,False,True,False,False,False,False,False,15.78,False
2008-05-29,1135.076,186.832,342252.23,5005.0,1004.0,507.0,8703.0,19.9,14.9,17.4,19.9,14.9,17.4,13.4,77.9,0.445,100,8.33,0.0,0.0,18.4,11.1,102.0,1011.3,74.5,22.1,0.82,False,False,False,False,False,True,False,False,False,False,False,15.810833333333333,False
